user_id,age,gender,subscription_plan,watch_hours,days_since_last_login,device,monthly_fee,churn_status,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,signup_date,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,viewing_time_decline_rate,watch_time_7d,completion_rate,avg_time_per_use,early_exit_ratio,high_engagement_index,inactive_period,usage_freq,activity_density_7d,search_engagement,freq_smartphone,freq_tv_set,genre_concentration_index,content_diversity_score,post_hook_continuation,first_watch_content_48h,support_tickets_is_missing,payment_failures_is_missing,acct_first_playback_date,acct_last_playback_date,first_event_ts,visited_cancel_page,search_no_click_rate_28d,rec_ignore_rate_28d,watch_time_delta_28d,completion_to_next_start_rate,original_core_watch_share,had_search_28d,had_rec_28d,had_watch_delta,had_completion_history,had_core_watch_history,plan_price_sensitivity_score,monthly_fee_norm,payment_failures_norm,cancel_page_norm,price_sensitivity_proxy,risk_score,risk_band,content_score,price_score,content_level,price_level,persona_type,persona_risk_label
user_05848,48,Male,Premium,1.413333333333333,45,TV,17.99,1,Payment Service,1,0.28,Documentary,2025-02-02 21:35:00,18.9,6,0,12,0.0,0.0,0.2222,70.1,0.1111,-1.0614,22,9.0,0.0,0.0,6,5,0.3108,6,0.0,0,0,0,2024-12-12 15:15:16.277000+00:00,2025-10-24 23:07:51.653000+00:00,2025-02-08 21:35:00,0,0.0,1.0,0.0,0.0,0.6845518867924528,0,1,0,0,1,0.2,1.0,0.0,0,0.38,41.16,Low,-0.35610883808790145,0.02513204286216747,low,low,목적형 유저,목적형 유저 - Low
user_05849,40,Male,Premium,3.0981666666666663,46,Mobile,17.99,1,Account transfer,1,0.04,Action,2022-12-09 00:00:00,12.5,5,3,30,0.0,0.0,0.0667,62.4417,0.0667,-1.0614,45,14.0,0.0,5.0,10,11,0.3182,10,0.0,1,0,0,2023-06-09 22:58:17.068000+00:00,2025-10-23 17:48:42.565000+00:00,2025-01-14 22:16:00,1,0.0,1.0,0.0,0.0,0.5747485071816666,0,1,0,0,1,0.2,1.0,1.0,1,0.88,66.45,High,-0.3414405233507628,0.11105207994939209,low,low,목적형 유저,목적형 유저 - High
user_05850,69,Female,Premium,10.245229999999982,33,Laptop,17.99,0,Debit Card,3,1.07,Drama,2023-10-15 00:00:00,22.4,0,0,21,0.0,0.0,0.0952,59.9556,0.1429,-1.0614,2,21.0,0.1429,8.0,17,6,0.233,13,0.1111111111111111,0,0,0,2024-03-23 04:07:57.949000+00:00,2025-11-18 05:25:30.090000+00:00,2025-01-08 19:52:00,0,0.0,0.0,-1.0,0.2,0.8878757935082046,0,1,1,1,1,0.2,1.0,0.0,0,0.38,30.62,Low,-0.22809802124247164,-1.3420013240883137,low,low,목적형 유저,목적형 유저 - Low
user_05851,22,Other,Standard,0.0,37,Tablet,13.99,1,Mobile phone payment,2,0.04,Sci-Fi,2022-07-08 00:00:00,9.5,4,1,24,0.0,0.0,0.1,98.3667,0.0,-1.0614,79,0.0,0.0,1.0,5,8,0.277,7,0.2,1,0,0,2023-12-28 02:04:47.382000+00:00,2025-11-16 00:08:27.570000+00:00,2025-01-26 20:12:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6,0.5555555555555557,0.3333333333333333,1,0.6177777777777778,60.07,High,-0.26463217663999733,0.5360136793796743,low,high,가성비 유지러,가성비 유지러 - High
user_05852,67,Other,Basic,5.501666666666666,14,Tablet,8.99,0,Payment Service,1,0.69,Action,2023-01-07 00:00:00,9.1,3,0,29,-0.9893,0.0,0.1667,37.2818,0.25,3.3271,0,12.0,0.1429,4.0,11,5,0.5769,5,0.2,1,1,0,2023-07-24 00:17:44.261000+00:00,2025-12-04 22:18:27.455000+00:00,2025-01-25 18:48:00,0,0.0,0.0,1.0,0.2,0.8603453498939715,0,0,1,1,1,1.0,0.0,0.0,0,0.15,18.5,Low,1.0106458792184776,-0.7292369690601193,high,low,핵심 팬덤,핵심 팬덤 - Low
user_05853,36,Female,Premium,3.5225,10,Mobile,17.99,0,Debit Card,2,0.8,Comedy,2023-02-27 00:00:00,21.6,2,5,27,0.4147,0.0,0.4167,113.5455,0.1667,3.9926,8,12.0,0.0,0.0,7,6,0.6197,10,0.0,0,0,0,2023-09-30 23:45:11.466000+00:00,2025-12-18 00:22:08.877000+00:00,2025-01-19 18:07:00,0,0.0,1.0,6.340531561461795,0.0,0.37251005441211266,0,1,1,1,1,0.2,1.0,1.0,0,0.63,44.54,Mid,0.20645558806109382,-0.2570997810237602,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05854,65,Female,Premium,1.1960000000000002,36,Laptop,17.99,1,Account transfer,3,0.17,Drama,2022-05-27 00:00:00,0.6,7,0,28,0.0,0.0,0.0,57.04,0.0,-1.0614,162,5.0,0.0,3.0,6,5,0.479,5,0.0,1,0,0,2023-08-05 06:32:35.396000+00:00,2025-10-30 14:50:04.214000+00:00,2025-02-14 18:32:00,1,0.0,0.0,0.0,0.0,0.2664437012263099,0,0,0,0,1,0.2,1.0,0.0,1,0.63,59.9,High,0.1145545152749132,0.47277836847150995,low,high,가성비 유지러,가성비 유지러 - High
user_05855,57,Other,Premium,2.903833333333333,10,Tablet,17.99,0,Debit Card,1,2.56,Romance,2024-12-02 00:00:00,14.9,5,3,25,0.0,0.0,0.0,84.22,0.2,-1.0614,57,10.0,0.0,0.0,16,5,0.7212,8,0.0,1,0,0,2023-11-20 08:50:19.793000+00:00,2025-12-09 15:12:55.464000+00:00,2025-01-01 21:50:00,0,0.0,0.0,1.0,1.0,0.6455834242093784,0,0,1,1,1,0.2,1.0,1.0,0,0.63,39.12,Low,0.828180692082002,-0.21437900996625425,high,low,핵심 팬덤,핵심 팬덤 - Low
user_05856,23,Male,Premium,2.3466666666666667,14,Desktop,17.99,0,Credit Card,5,0.28,Documentary,2022-12-08 00:00:00,5.6,7,2,21,0.0,0.0,0.1429,45.1571,0.1429,-1.0614,116,7.0,0.0,2.0,5,3,0.2923,6,0.6666666666666666,0,0,1,2024-03-16 11:50:40.759000+00:00,2025-11-29 02:29:39.798000+00:00,2025-01-31 21:33:00,0,0.0,0.0,1.0,0.0,0.2869318181818182,0,1,1,1,1,0.2,1.0,0.6666666666666666,0,0.5466666666666666,45.07,Mid,0.013495867409237437,0.1693491216822069,low,low,목적형 유저,목적형 유저 - Mid
user_05857,54,Male,Premium,4.497166666666667,3,TV,17.99,0,Account transfer,1,1.23,Documentary,2023-10-01 00:00:00,18.8,3,5,13,-0.9929,0.0,0.2143,84.5923,0.0,4.004,22,14.0,0.0,2.0,12,4,0.3019,9,0.0,0,0,0,2024-11-27 05:10:45.444000+00:00,2025-12-23 06:38:07.890000+00:00,2025-01-03 19:30:00,0,0.0,0.0,1.0,0.0,0.25794018456064927,0,0,1,1,1,0.2,1.0,1.0,0,0.63,35.49,Low,-0.09616673774000134,-0.19930122735755393,low,low,목적형 유저,목적형 유저 - Low
user_05858,58,Female,Premium,3.3275,24,Tablet,17.99,0,Debit Card,5,0.05,Romance,2023-09-12 00:00:00,5.2,8,5,18,0.0,0.0,0.5,78.3333,0.25,-1.0614,92,8.0,0.0,4.0,8,7,0.4457,6,0.2,1,0,0,2024-06-16 12:13:23.329000+00:00,2025-11-18 19:53:16.639000+00:00,2025-01-11 19:39:00,0,1.0,0.0,0.0,0.25,0.8396694214876033,1,0,0,1,1,0.2,1.0,1.0,0,0.63,52.52,Mid,0.5864137215632828,0.5931746135174814,high,high,스마트 체리피커,스마트 체리피커 - Mid
user_05859,44,Other,Basic,0.0405,52,Tablet,8.99,1,Account transfer,5,0.35,Comedy,2023-04-16 00:00:00,9.4,0,0,16,0.0,0.0,0.2,71.68,0.2,-1.0614,84,1.0,0.0,2.0,10,6,0.2917,9,0.1666666666666666,1,0,0,2024-09-02 09:58:39.971000+00:00,2025-11-09 15:30:24.061000+00:00,2025-02-09 20:30:00,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1.0,0.0,0.0,1,0.4,66.34,High,-0.4939635775161536,0.7536000271206039,low,high,가성비 유지러,가성비 유지러 - High
user_05860,60,Other,Standard,4.481999999999999,35,Laptop,13.99,0,Credit Card,5,0.35,Drama,2023-10-04 00:00:00,1.1,0,0,17,-0.9952,0.0,0.0,57.7111,0.5,3.4074,18,10.0,0.0,3.0,4,8,0.3972,8,0.1666666666666666,1,0,0,2024-07-19 11:40:37.908000+00:00,2025-11-11 19:55:05.976000+00:00,2025-01-04 18:41:00,0,0.0,0.0,0.21902377972465598,0.0,0.37100252863305067,0,0,1,1,1,0.6,0.5555555555555557,0.0,0,0.2844444444444445,35.43,Low,-0.03128230694170251,-0.10961716837818344,low,low,목적형 유저,목적형 유저 - Low
user_05861,65,Female,Standard,3.0695,11,Desktop,13.99,0,Account transfer,4,3.98,Action,2023-09-13 00:00:00,17.3,4,3,26,0.0,0.0,0.125,55.75,0.125,-1.0614,66,8.0,0.0,3.0,5,5,0.2536,6,0.0,1,0,0,2023-11-03 14:21:26.794000+00:00,2025-12-20 03:03:00.120000+00:00,2025-01-28 21:58:00,0,0.0,0.0,1.0,0.25,0.7041320519085629,0,0,1,1,1,0.6,0.5555555555555557,1.0,0,0.5344444444444445,37.31,Low,0.08355926961867136,-0.235019904049003,low,low,목적형 유저,목적형 유저 - Low
user_05862,59,Female,Basic,5.0165,42,Mobile,8.99,1,Mobile phone payment,2,0.06,Drama,2022-03-29 00:00:00,3.7,2,5,29,0.0,0.0,0.1333,68.1571,0.0667,0.4737,18,14.0,0.0,2.0,6,7,0.3503,9,0.0,1,0,0,2023-07-29 08:36:46.680000+00:00,2025-11-13 16:03:03.959000+00:00,2025-01-01 22:01:00,1,0.0,0.0,-0.12137460394833058,0.0,0.5211801056513505,0,0,1,1,1,1.0,0.0,1.0,1,0.65,61.4,High,-0.0795749560130207,0.17411453295443705,low,high,가성비 유지러,가성비 유지러 - High
user_05863,41,Female,Premium,0.0,33,Laptop,17.99,1,Mobile phone payment,1,0.15,Action,2024-01-04 00:00:00,8.8,7,2,19,0.0,0.0,0.1111,41.3125,0.2222,-1.0614,43,0.0,0.0,3.0,6,5,0.3346,5,0.0,1,0,0,2024-05-24 23:08:59.173000+00:00,2025-11-20 11:59:47.133000+00:00,2025-01-11 21:08:00,1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.2,1.0,0.6666666666666666,1,0.7966666666666666,69.19,High,-0.4444655078473155,0.8419456134023,low,high,가성비 유지러,가성비 유지러 - High
user_05864,64,Female,Basic,0.9175,11,Tablet,8.99,0,Account transfer,1,0.58,Sci-Fi,2022-05-06 00:00:00,16.6,0,5,33,0.0,0.0,0.1667,67.8833,0.0,-1.0614,31,6.0,0.0,6.0,4,7,0.3516,4,0.0,1,0,0,2023-03-20 23:54:29.314000+00:00,2025-12-09 09:41:34.193000+00:00,2025-01-25 19:14:00,1,0.0,0.0,-1.0,0.0,0.37184377838328797,0,0,1,0,1,1.0,0.0,1.0,1,0.65,61.42,High,0.29941809712015943,0.19863866466052849,high,high,스마트 체리피커,스마트 체리피커 - High
user_05865,32,Other,Basic,0.0,4,Desktop,8.99,1,Mobile phone payment,2,0.1,Documentary,2023-04-22 00:00:00,2.1,8,3,23,-0.9928,0.0,0.0833,66.9917,0.0833,2.4447,21,0.0,0.0,4.0,9,13,0.1724,11,0.1111111111111111,0,0,0,2024-01-03 18:08:11.223000+00:00,2025-11-28 23:13:25.446000+00:00,2025-01-13 18:11:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0.65,52.16,Mid,-0.5793060181354828,0.6580520477946137,low,high,가성비 유지러,가성비 유지러 - Mid
user_05866,27,Other,Premium,1.3236666666666663,21,Laptop,17.99,0,Credit Card,4,0.53,Horror,2023-02-04 00:00:00,12.4,5,1,20,0.0,0.0,0.2857,83.7833,0.2857,-1.0614,68,7.0,0.0,3.0,10,4,0.4116,4,0.1428571428571428,1,0,0,2024-04-07 22:02:33.653000+00:00,2025-11-12 02:07:34.456000+00:00,2025-03-22 18:50:00,0,0.0,0.0,1.0,0.0,0.3667841853437422,1,0,1,1,1,0.2,1.0,0.3333333333333333,0,0.46333333333333326,43.98,Mid,0.305435115605481,0.0005282621742585085,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05867,48,Female,Premium,3.8363333333333336,33,Laptop,17.99,0,Account transfer,2,0.52,Sci-Fi,2023-05-06 00:00:00,23.5,7,5,30,0.0,0.0,0.0,43.7455,0.3333,0.4737,19,12.0,0.0,2.0,6,7,0.3167,8,0.0,0,0,0,2023-06-27 13:28:42.816000+00:00,2025-11-24 13:20:46.856000+00:00,2025-01-16 20:13:00,0,0.0,0.0,1.0,0.0,0.8154487792162655,1,0,1,1,1,0.2,1.0,1.0,0,0.63,44.54,Mid,-0.38933233294056113,-0.36881148312767104,low,low,목적형 유저,목적형 유저 - Mid
user_05868,49,Female,Basic,2.4845,1,Laptop,8.99,0,Payment Service,2,9.19,Drama,2022-03-20 00:00:00,4.0,0,3,14,-0.9674,0.0,0.1818,63.2182,0.0,0.8961,9,11.0,0.0,3.0,7,9,0.2443,6,0.0,0,0,0,2024-10-12 23:30:57.158000+00:00,2025-12-11 23:49:46.953000+00:00,2025-01-18 18:44:00,1,0.0,1.0,1.0,0.0,0.5312940229422418,0,1,1,1,1,1.0,0.0,1.0,1,0.65,46.44,Mid,-0.24625783133176732,0.4292040809252067,low,high,가성비 유지러,가성비 유지러 - Mid
user_05869,47,Other,Basic,0.0,56,TV,8.99,1,Account transfer,3,0.03,Comedy,2024-02-08 00:00:00,8.7,3,4,23,0.0,0.0,0.25,48.6583,0.25,-1.0614,33,0.0,0.0,2.0,3,3,0.2631,12,0.3333333333333333,1,0,0,2024-01-27 18:35:33.364000+00:00,2025-10-17 21:28:10.596000+00:00,2025-01-12 22:15:00,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,0,0.4,52.04,Mid,-0.4289269597348196,0.6564119841834042,low,high,가성비 유지러,가성비 유지러 - Mid
user_05870,61,Other,Basic,4.677499999999999,51,Desktop,8.99,1,Mobile phone payment,4,0.18,Romance,2023-04-04 00:00:00,13.9,6,1,16,-0.9419,0.0,0.1818,34.3111,0.4545,0.7041,25,11.0,0.0,1.0,7,3,0.2668,8,0.0,1,0,0,2024-08-17 16:13:09.066000+00:00,2025-10-27 16:31:26.564000+00:00,2025-01-28 21:52:00,1,0.0,0.0,1.0,0.0,0.7650454302512026,0,0,1,1,1,1.0,0.0,0.3333333333333333,1,0.4833333333333333,51.92,Mid,-0.23773460405063507,-0.025898440901866278,low,low,목적형 유저,목적형 유저 - Mid
user_05871,54,Female,Standard,6.5545,36,Laptop,13.99,1,Payment Service,4,0.12,Romance,2022-03-08 00:00:00,15.6,5,5,32,1.0,40.3,0.3846,81.825,0.0,1.0468,3,13.0,0.1429,1.0,8,5,0.2161,11,0.0,0,0,0,2023-04-28 00:39:35.346000+00:00,2025-11-21 02:15:34.346000+00:00,2025-01-20 20:32:00,1,0.0,0.0,-0.9853538461538461,0.0,0.45126757698273445,1,0,1,1,1,0.6,0.5555555555555557,1.0,1,0.7844444444444444,61.06,High,-0.3254453604951913,-0.27337760541357004,low,low,목적형 유저,목적형 유저 - High
user_05872,25,Male,Premium,0.2328333333333333,47,Mobile,17.99,1,Account transfer,5,0.27,Drama,2022-01-04 00:00:00,17.4,1,3,17,0.0,0.0,0.0,33.2667,0.1667,-1.0614,66,1.0,0.0,1.0,5,2,0.3317,5,0.0,0,0,0,2024-07-22 11:59:12.867000+00:00,2025-11-05 22:28:51.102000+00:00,2025-01-28 19:18:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.2,1.0,1.0,1,0.88,69.57,High,-0.5185432164641604,0.656230945302195,low,high,가성비 유지러,가성비 유지러 - High
user_05873,58,Female,Basic,2.937833333333333,45,TV,8.99,0,Debit Card,4,0.47,Sci-Fi,2023-08-15 00:00:00,6.3,7,5,19,-0.9545,0.0,0.0,77.6,0.0,0.7724,17,8.0,0.0,2.0,9,3,0.217,7,0.3333333333333333,1,0,0,2024-05-13 13:20:53.649000+00:00,2025-10-26 06:07:36.565000+00:00,2025-01-08 20:19:00,0,0.0,1.0,1.0,0.0,0.8861405797923638,0,1,1,1,1,1.0,0.0,1.0,0,0.4,37.21,Low,-0.09241172319587299,0.507951396501954,low,high,가성비 유지러,가성비 유지러 - Low
user_05874,49,Other,Premium,4.534833333333334,38,Laptop,17.99,0,Debit Card,1,0.72,Documentary,2024-01-01 00:00:00,21.2,0,4,35,1.0,47.0,0.2727,113.3778,0.0909,1.1421,1,11.0,0.1429,4.0,11,5,0.6882,6,0.125,1,0,0,2023-02-01 20:53:26.666000+00:00,2025-11-21 02:38:44.856000+00:00,2025-01-02 19:20:00,0,0.0,1.0,2.1613278974956316,0.0,0.46157521408357527,1,1,1,1,1,0.2,1.0,1.0,0,0.63,42.92,Mid,0.7088243609856538,-0.4153081043106923,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05875,47,Other,Basic,2.4361666666666664,53,Desktop,8.99,1,Credit Card,2,0.11,Sci-Fi,2023-08-23 00:00:00,8.1,6,4,18,0.0,0.0,0.1818,44.6091,0.3636,-1.0614,46,11.0,0.0,4.0,10,4,0.4302,9,0.0,1,0,1,2024-06-23 09:50:27.675000+00:00,2025-10-30 05:42:37.205000+00:00,2025-01-15 18:35:00,1,0.0,0.0,0.0,0.0,0.816925497708148,0,0,0,1,1,1.0,0.0,1.0,1,0.65,66.8,High,0.03606782352965436,0.5364896804971355,low,high,가성비 유지러,가성비 유지러 - High
user_05876,23,Female,Basic,5.733666666666666,55,Tablet,8.99,1,Debit Card,2,0.46,Action,2024-02-29 00:00:00,15.0,7,4,25,0.0,0.0,0.0,71.2857,0.125,-1.0614,59,8.0,0.0,2.0,5,5,0.2854,7,0.4,1,0,0,2023-11-22 13:13:58.119000+00:00,2025-10-27 13:10:29.761000+00:00,2025-01-25 18:47:00,1,0.0,0.0,1.0,0.0,0.7879483750944712,1,0,1,1,1,1.0,0.0,1.0,1,0.65,61.39,High,0.008750469858370871,0.10687904546687615,low,low,목적형 유저,목적형 유저 - High
user_05877,26,Male,Basic,1.2306666666666668,35,Mobile,8.99,0,Account transfer,3,0.71,Romance,2024-04-09 00:00:00,19.4,0,0,19,0.0,0.0,0.6,45.72,0.2,0.4737,15,5.0,0.0,2.0,9,1,0.4331,5,0.0,0,0,0,2024-05-18 13:05:33.080000+00:00,2025-11-13 04:08:36.152000+00:00,2025-01-02 21:00:00,0,0.0,0.0,1.0,0.0,0.7551462621885158,0,0,1,1,1,1.0,0.0,0.0,0,0.15,31.6,Low,0.5342661203928469,-0.1756697364084589,high,low,핵심 팬덤,핵심 팬덤 - Low
user_05878,26,Male,Standard,0.5456666666666667,59,Mobile,13.99,1,Credit Card,3,0.08,Action,2024-08-13 00:00:00,5.3,7,0,30,1.0,0.0,0.0,80.5462,0.1429,1.2871,12,1.0,0.0,2.0,7,8,0.2194,11,0.0,0,0,0,2023-06-10 00:06:25.073000+00:00,2025-10-10 09:08:09.664000+00:00,2025-01-26 20:39:00,1,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0.6,0.5555555555555557,0.0,1,0.5344444444444445,54.2,Mid,-0.5005859252407824,0.37686871482546136,low,high,가성비 유지러,가성비 유지러 - Mid
user_05879,28,Other,Premium,5.873499999999999,28,TV,17.99,0,Debit Card,4,0.59,Action,2024-12-12 00:00:00,17.9,6,4,17,1.0,18.7,0.25,55.7875,0.125,0.7396,6,16.0,0.1429,3.0,14,5,0.2799,10,0.25,0,0,0,2024-07-26 22:50:14.149000+00:00,2025-11-25 17:45:35.968000+00:00,2025-02-28 18:18:00,0,1.0,0.0,1.0,0.0,0.7373230044550382,1,0,1,1,1,0.2,1.0,1.0,0,0.63,43.52,Mid,-0.3132406267386979,-0.21367162091471775,low,low,목적형 유저,목적형 유저 - Mid
user_05880,64,Female,Standard,3.3321666666666667,44,TV,13.99,1,Debit Card,3,0.02,Horror,2025-01-08 21:22:00,17.1,6,4,14,1.0,76.7,0.0,62.375,0.0,1.5644,5,8.0,0.1429,5.0,6,8,0.2954,7,0.0,0,0,0,2024-11-08 01:25:59.690000+00:00,2025-11-12 05:58:49.863000+00:00,2025-01-15 21:22:00,1,0.0,0.0,1.0,0.0,0.3649277247036462,0,0,1,1,1,0.6,0.5555555555555557,1.0,1,0.7844444444444444,55.94,High,-0.16167024181065176,0.3163707814433768,low,high,가성비 유지러,가성비 유지러 - High
user_05881,58,Female,Basic,6.526166666666667,26,Desktop,8.99,0,Mobile phone payment,5,0.96,Horror,2024-05-22 00:00:00,13.6,1,3,15,0.0,0.0,0.2308,65.9,0.0769,-1.0614,83,13.0,0.0,3.0,10,9,0.3153,10,0.1111111111111111,1,0,0,2024-09-12 15:01:14.865000+00:00,2025-11-13 10:44:40.488000+00:00,2025-01-05 19:01:00,0,0.0,1.0,0.0,0.2,0.26521439333963276,0,1,0,1,1,1.0,0.0,1.0,0,0.4,46.96,Mid,-0.20323413081970249,-0.13444083422549155,low,low,목적형 유저,목적형 유저 - Mid
user_05882,40,Female,Premium,3.9406666666666665,11,Laptop,17.99,0,Debit Card,3,0.96,Documentary,2023-04-18 00:00:00,20.3,3,1,16,0.0,0.0,0.2,38.5,0.1,-1.0614,63,10.0,0.0,2.0,10,4,0.2799,7,0.3636363636363636,0,0,0,2024-09-01 20:10:32.940000+00:00,2025-12-21 20:27:54.886000+00:00,2025-01-06 18:48:00,0,0.0,0.0,7.7375,0.0,0.6905345965149722,0,0,1,1,1,0.2,1.0,0.3333333333333333,0,0.46333333333333326,35.19,Low,-0.022647426074674605,-0.41501311993568996,low,low,목적형 유저,목적형 유저 - Low
user_05883,22,Other,Basic,3.9416666666666673,40,TV,8.99,1,Debit Card,1,0.29,Action,2023-07-07 00:00:00,13.5,7,0,31,0.0,0.0,0.0833,44.5,0.3333,-1.0614,41,9.0,0.0,5.0,8,4,0.4142,11,0.0,0,0,0,2023-05-25 18:12:06.941000+00:00,2025-11-12 19:11:56.674000+00:00,2025-01-15 18:25:00,0,0.0,0.0,1.0,0.3333333333333333,0.4647780126849894,0,0,1,1,1,1.0,0.0,0.0,0,0.15,36.42,Low,-0.20014256833230015,-0.49831132458651994,low,low,목적형 유저,목적형 유저 - Low
user_05884,36,Other,Basic,2.74,27,Mobile,8.99,0,Debit Card,2,0.75,Action,2025-01-18 20:57:00,14.0,7,3,15,0.0,0.0,0.25,49.4625,0.25,-1.0614,38,8.0,0.0,3.0,6,8,0.3273,6,0.0,1,1,0,2024-09-03 18:03:20.978000+00:00,2025-11-06 15:34:09.113000+00:00,2025-01-22 20:57:00,0,0.0,0.0,1.0,0.0,0.27189781021897813,0,0,1,1,1,1.0,0.0,1.0,0,0.4,43.85,Mid,-0.053605123644991155,0.08648890198902578,low,low,목적형 유저,목적형 유저 - Mid
user_05885,46,Other,Standard,3.498833333333333,46,Desktop,13.99,1,Payment Service,4,0.02,Sci-Fi,2025-01-07 21:47:00,3.2,8,0,27,0.0,0.0,0.0909,162.2125,0.0909,-1.0614,18,11.0,0.0,4.0,10,10,0.5949,5,0.0,1,0,0,2023-09-20 12:09:41.149000+00:00,2025-10-30 16:12:47.735000+00:00,2025-01-08 21:47:00,1,0.0,0.0,0.0,0.0,0.679416948506645,1,0,0,1,1,0.6,0.5555555555555557,0.0,1,0.5344444444444445,51.12,Mid,0.5012764468842849,-0.02188680338587713,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05886,62,Female,Standard,1.8761666666666663,13,Laptop,13.99,0,Credit Card,3,1.75,Documentary,2025-02-04 20:27:00,10.6,5,2,34,0.0,0.0,0.0,34.04,0.2,-1.0614,178,5.0,0.0,5.0,9,2,0.4824,5,0.3333333333333333,1,0,0,2023-03-02 20:34:00.296000+00:00,2025-12-19 16:16:32.951000+00:00,2025-02-09 20:27:00,0,0.0,0.0,0.0,0.0,0.9928044772141779,1,1,0,1,1,0.6,0.5555555555555557,0.6666666666666666,0,0.45111111111111113,44.5,Mid,0.5320005726543933,-0.0038494623539187083,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05887,37,Other,Basic,3.037166666666667,31,TV,8.99,1,Account transfer,5,0.24,Comedy,2023-10-07 00:00:00,6.7,0,1,15,0.0,0.0,0.2308,43.075,0.5385,-1.0614,50,13.0,0.0,4.0,9,8,0.4123,8,0.3333333333333333,1,0,0,2024-09-17 20:01:32.209000+00:00,2025-11-12 18:22:32.320000+00:00,2025-01-20 22:43:00,1,0.0,0.0,-1.0,0.0,0.5259287713329309,0,0,1,0,1,1.0,0.0,0.3333333333333333,1,0.4833333333333333,63.94,High,0.11457819916609455,0.16939650085990646,low,low,목적형 유저,목적형 유저 - High
user_05888,45,Other,Basic,2.5778333333333334,25,Desktop,8.99,1,Account transfer,5,0.03,Action,2023-07-25 00:00:00,24.0,6,4,22,0.0,0.0,0.1429,16.7857,0.5714,-1.0614,131,7.0,0.0,1.0,7,10,0.7626,5,0.1666666666666666,0,0,1,2024-02-04 06:23:41.618000+00:00,2025-11-08 17:41:43.393000+00:00,2025-01-03 22:58:00,0,0.0,0.0,1.0,0.0,0.7517941423676214,0,0,1,1,1,1.0,0.0,1.0,0,0.4,47.65,Mid,0.3849184535014146,-0.007182543697917373,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05889,54,Female,Standard,0.0,32,Desktop,13.99,1,Mobile phone payment,3,0.37,Sci-Fi,2025-01-01 00:00:00,20.0,2,3,12,0.0,0.0,0.0,36.6333,0.1429,-1.0614,27,0.0,0.0,1.0,4,6,0.3694,6,0.1666666666666666,1,0,0,2024-12-19 05:58:19.467000+00:00,2025-11-14 09:39:07.256000+00:00,2025-01-03 18:54:00,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6,0.5555555555555557,1.0,1,0.7844444444444444,62.59,High,-0.2513108076881924,0.6074822323077351,low,high,가성비 유지러,가성비 유지러 - High
user_05890,32,Male,Standard,1.0411666666666668,24,TV,13.99,1,Credit Card,1,0.08,Romance,2024-01-24 00:00:00,21.6,4,2,18,0.0,0.0,0.125,41.7875,0.125,-1.0614,35,6.0,0.0,3.0,5,2,0.242,8,0.25,0,0,0,2024-06-19 04:04:43.656000+00:00,2025-11-20 08:22:53.317000+00:00,2025-02-06 20:53:00,1,0.0,0.0,-1.0,0.0,0.6550344165199296,0,0,1,0,1,0.6,0.5555555555555557,0.6666666666666666,1,0.7011111111111111,60.93,High,-0.24414151767291936,0.1447861465064365,low,low,목적형 유저,목적형 유저 - High
user_05891,30,Female,Basic,4.404166666666667,50,Desktop,8.99,1,Debit Card,5,0.22,Romance,2024-10-18 00:00:00,23.5,7,3,32,0.0,0.0,0.0,48.2,0.25,0.4737,1,12.0,0.1429,6.0,7,8,0.2663,9,0.5,1,0,0,2023-04-20 12:37:46.144000+00:00,2025-10-30 20:39:01.225000+00:00,2025-01-10 21:51:00,1,0.0,0.0,1.0,0.2,0.4062062440870388,0,0,1,1,1,1.0,0.0,1.0,1,0.65,51.73,Mid,0.12612077570570032,-0.36864994974468046,high,low,핵심 팬덤,핵심 팬덤 - Mid
user_05892,18,Male,Premium,4.873166666666666,5,TV,17.99,1,Account transfer,1,0.46,Drama,2024-12-06 00:00:00,21.3,2,2,13,1.0,24.4,0.2857,46.5929,0.3571,0.8207,5,13.0,0.1429,2.0,10,3,0.187,13,0.25,1,0,0,2024-11-16 00:58:30.297000+00:00,2025-12-09 02:28:02.848000+00:00,2025-03-04 21:45:00,1,0.0,0.0,1.0,0.0,0.747973596908239,0,0,1,1,1,0.2,1.0,0.6666666666666666,1,0.7966666666666666,52.63,Mid,-0.30901900864037357,-0.3354323186621081,low,low,목적형 유저,목적형 유저 - Mid
